email_id,subject,body,label
90184,Your African Bank statement is ready,"Dear Customer, Your monthly statement for account ending in 7176 is now available on Online Banking. Please log in to view your transactions.",ham
5364,WARNING: Computer infected with 22 viruses!,ALERT! Your device has 21 viruses! Battery damaged 28%! Click here immediately to download fix: http://antivirus-sa.com. Device will stop working in 6 hours!,spam
12946,Hot singles in Port Elizabeth want to meet you tonight!,45 single ladies in Johannesburg are online NOW and want to meet you! Browse profiles FREE! Click: http://dating-tonight.co.za,spam
8331,"Cash loan approved! R250,000 in your account today!","GOOD NEWS! Your loan of R250,000 has been PRE-APPROVED! Money in account within 1 hour! Blacklisted? No problem! Send ID to 073 932 9824.",spam
57541,"Cash loan approved! R500,000 in your account today!","GOOD NEWS! Your loan of R10,000 has been PRE-APPROVED! Money in account within 1 hour! Blacklisted? No problem! Send ID to 073 171 3692.",spam
97006,Uber: Trip receipt,Thanks for riding! Trip from Rosebank to Port Elizabeth: R4726. Driver: John (4.9 stars). Paid via card.,ham
32732,Sangoma love spells - 100% guaranteed,"Powerful traditional healer in Durban. Bring back lost lover in 24 hours! Money spells, luck spells. Call Mama Zodwa 083 913 5205.",spam
55662,PayPal account suspended - Verify immediately,Your PayPal account has been limited due to unusual activity. Verify within 24 hours: http://paypal-verify-sa.com. Enter card details to confirm.,spam
12306,Male enhancement pills - 100% natural,Increase your size by 5cm in 30 days! Thousands of satisfied SA men! Discreet delivery to Soweto. Order now R499. SMS MAN to 074 438 4945.,spam
89607,Nedbank: Balance inquiry result,Your African Bank account balance: R45012. Available balance: R45012. Last transaction: Debit R1770.,ham
16328,Capitec ALERT: Suspicious activity detected,Your African Bank account shows unusual transactions. Verify immediately: http://African Bank-secure.net. Account will be locked in 6 hours!,spam
20898,URGENT: Verify your Capitec account NOW,Your African Bank account has been suspended. Click here immediately to verify: http://African Bank-verify.com. Failure to verify within 24 hours will result in closure.,spam
92230,Standard Bank: Payment received,Thank you for your payment of R2767. Your account has been credited. Next billing date: 22/06/2024.,ham
10130,Congratulations! iPhone 15 Pro for FREE,Your cell number won an iPhone 15 Pro! Claim by paying R350 courier fee. Send proof to 084 155 5558. Limited time offer!!!,spam
85521,Your Nedbank statement is ready,"Dear Customer, Your monthly statement for account ending in 1043 is now available on Online Banking. Please log in to view your transactions.",ham
46336,"WORK FOR GOOGLE - R10,000 per week from home","Google is hiring in South Africa! Work from home! Earn R50,000/week doing simple tasks. Send R199 registration to 084 253 5945. Start immediately!",spam
50163,WIN a brand new BMW X5 - Enter FREE!!!,You've been selected to win a BMW X5 worth R1.2 million! Click this link and enter your details. Winner announced next week!!!,spam
2867,"You've won R50,000 in the Lotto!","CONGRATULATIONS!!! You have been selected as a winner in the South African National Lottery. To claim your R50,000 prize, send your ID and bank details to 082 851 9868.",spam
46300,Male enhancement pills - 100% natural,Increase your size by 5cm in 30 days! Thousands of satisfied SA men! Discreet delivery to Durban. Order now R499. SMS MAN to 073 472 8270.,spam
80963,Makro: Flash sale today,FLASH SALE! 70% off storewide for 24 hours only! Shop online or in-store.,ham
3229,PayPal account suspended - Verify immediately,Your PayPal account has been limited due to unusual activity. Verify within 24 hours: http://paypal-verify-sa.com. Enter card details to confirm.,spam
45149,Get rich with Bitcoin investment!!!,"Turn R1,000 into R500,000 in one week with our Bitcoin system! Join traders in Durban. WhatsApp 082 808 4056. Guaranteed returns!!!",spam
62053,Miracle weight loss - Lose 20kg in 2 weeks!,Doctor approved! Lose 20kg in just 14 days! Order now for only R599. SMS SLIM to 082 137 6905.,spam
23959,"WORK FOR GOOGLE - R50,000 per week from home","Google is hiring in South Africa! Work from home! Earn R50,000/week doing simple tasks. Send R199 registration to 072 647 9220. Start immediately!",spam
36700,WARNING: Computer infected with 49 viruses!,ALERT! Your device has 47 viruses! Battery damaged 28%! Click here immediately to download fix: http://antivirus-sa.com. Device will stop working in 6 hours!,spam
22764,"You have inherited R50,000 from Nigeria","Dear Friend, Your relative has left you R10,000. To process this inheritance, we need your banking details and R2,000 legal fee.",spam
41174,Congratulations! iPhone 15 Pro for FREE,Your cell number won an iPhone 15 Pro! Claim by paying R350 courier fee. Send proof to 072 943 1971. Limited time offer!!!,spam
34581,WARNING: Computer infected with 47 viruses!,ALERT! Your device has 17 viruses! Battery damaged 28%! Click here immediately to download fix: http://antivirus-sa.com. Device will stop working in 6 hours!,spam
62630,Congratulations! iPhone 15 Pro for FREE,Your cell number won an iPhone 15 Pro! Claim by paying R350 courier fee. Send proof to 081 300 5223. Limited time offer!!!,spam
30354,Miracle weight loss - Lose 20kg in 2 weeks!,Doctor approved! Lose 20kg in just 14 days! Order now for only R599. SMS SLIM to 074 324 4608.,spam
90180,Checkers: Flash sale today,FLASH SALE! 50% off storewide for 24 hours only! Shop online or in-store.,ham
87089,Capitec: Transaction notification,You have successfully transferred R2714 to Mandla. Reference: Shopping. Balance: R4775.,ham
59167,WIN a brand new BMW X5 - Enter FREE!!!,You've been selected to win a BMW X5 worth R1.2 million! Click this link and enter your details. Winner announced next week!!!,spam
66417,"FOREX TRADING - Make R50,000 daily guaranteed!!!","Learn to trade Forex and make R500,000 every day! Our traders in Pretoria will teach you. Only R1,500 for the course. WhatsApp 073 171 9897.",spam
27162,URGENT: Verify your Nedbank account NOW,Your African Bank account has been suspended. Click here immediately to verify: http://African Bank-verify.com. Failure to verify within 24 hours will result in closure.,spam
39294,Male enhancement pills - 100% natural,Increase your size by 5cm in 30 days! Thousands of satisfied SA men! Discreet delivery to Durban. Order now R499. SMS MAN to 081 296 9916.,spam
76132,Nedbank: Transaction notification,You have successfully transferred R3262 to Sarah. Reference: Rent. Balance: R4203.,ham
98005,City of Pretoria: Municipal account,Your municipal account for May 2024 is available. Amount due: R1819. Payment due: 5/06/2024.,ham
4598,FINAL NOTICE - SARS Tax Refund Awaiting,"You have an unclaimed tax refund of R10,000 from SARS. Click this link to claim: http://sars-refund-portal.co.za. Enter your ID and banking details.",spam
90600,Standard Bank: Balance inquiry result,Your Capitec account balance: R46759. Available balance: R46759. Last transaction: Debit R2018.,ham
86314,Standard Bank: Transaction notification,You have successfully transferred R2721 to Lerato. Reference: Groceries. Balance: R10035.,ham
89566,Vodacom: Welcome bonus,Welcome to Rain! You've received 20GB free data as a welcome gift. Valid for 7 days.,ham
30460,Get rich with Bitcoin investment!!!,"Turn R1,000 into R500,000 in one week with our Bitcoin system! Join traders in Johannesburg. WhatsApp 073 868 6707. Guaranteed returns!!!",spam
91273,MTN: Your bundle expires soon,"Hi, your 20GB data bundle expires on 16/05/2024. Dial *136# to renew or buy more bundles.",ham
41189,CLICK HERE - See who viewed your Facebook profile,Want to know who's checking your profile? Click here to see who viewed your Facebook profile: http://fb-profile-viewer.com. 100% free!,spam
20577,"You've won R100,000 in the Lotto!","CONGRATULATIONS!!! You have been selected as a winner in the South African National Lottery. To claim your R250,000 prize, send your ID and bank details to 074 806 5142.",spam
48674,"Make R500,000 per day working from home!!!","Amazing opportunity to earn R50,000 daily from home in Durban! No experience needed! Send R299 registration fee. WhatsApp 072 299 5413 NOW!!!",spam
447,Miracle weight loss - Lose 20kg in 2 weeks!,Doctor approved! Lose 20kg in just 14 days! Order now for only R599. SMS SLIM to 081 925 4865.,spam
20786,"FOREX TRADING - Make R10,000 daily guaranteed!!!","Learn to trade Forex and make R500,000 every day! Our traders in Pretoria will teach you. Only R1,500 for the course. WhatsApp 071 975 4163.",spam
1793,Hot singles in Pretoria want to meet you tonight!,27 single ladies in Port Elizabeth are online NOW and want to meet you! Browse profiles FREE! Click: http://dating-tonight.co.za,spam
46998,"Cash loan approved! R50,000 in your account today!","GOOD NEWS! Your loan of R250,000 has been PRE-APPROVED! Money in account within 1 hour! Blacklisted? No problem! Send ID to 071 229 5703.",spam
35093,CLICK HERE - See who viewed your Facebook profile,Want to know who's checking your profile? Click here to see who viewed your Facebook profile: http://fb-profile-viewer.com. 100% free!,spam
94214,FNB: Transaction notification,You have successfully transferred R2915 to Sarah. Reference: Fuel. Balance: R6587.,ham
92678,Eskom Load Shedding Schedule Update,Loadshedding Update: Stage 5 will be implemented from 17:00 to 11:00 today. Check your schedule.,ham
77653,Makro: Delivery update,Your order #MK134876 is out for delivery. Estimated arrival: 21 minutes. Total: R219.,ham
89260,Checkers: Flash sale today,FLASH SALE! 20% off storewide for 24 hours only! Shop online or in-store.,ham
16228,WIN a brand new BMW X5 - Enter FREE!!!,You've been selected to win a BMW X5 worth R1.2 million! Click this link and enter your details. Winner announced next week!!!,spam
88414,Mr Price: Flash sale today,FLASH SALE! 20% off storewide for 24 hours only! Shop online or in-store.,ham
23118,FINAL NOTICE - SARS Tax Refund Awaiting,"You have an unclaimed tax refund of R250,000 from SARS. Click this link to claim: http://sars-refund-portal.co.za. Enter your ID and banking details.",spam
13127,WIN a brand new BMW X5 - Enter FREE!!!,You've been selected to win a BMW X5 worth R1.2 million! Click this link and enter your details. Winner announced next week!!!,spam
93185,Cell C: Welcome bonus,Welcome to Telkom! You've received 10GB free data as a welcome gift. Valid for 7 days.,ham
56904,"You have inherited R100,000 from Nigeria","Dear Friend, Your relative has left you R100,000. To process this inheritance, we need your banking details and R2,000 legal fee.",spam
70415,MTN: Your bundle expires soon,"Hi, your 1GB data bundle expires on 5/05/2024. Dial *136# to renew or buy more bundles.",ham
13275,"WORK FOR GOOGLE - R50,000 per week from home","Google is hiring in South Africa! Work from home! Earn R250,000/week doing simple tasks. Send R199 registration to 081 107 2367. Start immediately!",spam
98616,Woolworths - Your order has been dispatched,"Hi Peter, Great news! Your order #TA846105 has been dispatched and will arrive in 2-3 business days.",ham
58040,"You've won R250,000 in the Lotto!","CONGRATULATIONS!!! You have been selected as a winner in the South African National Lottery. To claim your R50,000 prize, send your ID and bank details to 081 665 6537.",spam
58645,Government grant - R5000 per month available,"Are you unemployed? Government released new grants of R5,000/month. Apply now! Send ID and R150 application fee to 073 632 1522. Approval within 24 hours!!!",spam
11743,"FOREX TRADING - Make R50,000 daily guaranteed!!!","Learn to trade Forex and make R250,000 every day! Our traders in Johannesburg will teach you. Only R1,500 for the course. WhatsApp 082 819 6549.",spam
89852,FNB: Payment received,Thank you for your payment of R3138. Your account has been credited. Next billing date: 28/06/2024.,ham
35243,WIN a brand new BMW X5 - Enter FREE!!!,You've been selected to win a BMW X5 worth R1.2 million! Click this link and enter your details. Winner announced next week!!!,spam
98227,Vodacom: Your bundle expires soon,"Hi, your 5GB data bundle expires on 20/05/2024. Dial *136# to renew or buy more bundles.",ham
51903,PayPal account suspended - Verify immediately,Your PayPal account has been limited due to unusual activity. Verify within 24 hours: http://paypal-verify-sa.com. Enter card details to confirm.,spam
50121,"Cash loan approved! R250,000 in your account today!","GOOD NEWS! Your loan of R500,000 has been PRE-APPROVED! Money in account within 1 hour! Blacklisted? No problem! Send ID to 074 861 8996.",spam
66020,"You have inherited R500,000 from Nigeria","Dear Friend, Your relative has left you R10,000. To process this inheritance, we need your banking details and R2,000 legal fee.",spam
33044,Congratulations! iPhone 15 Pro for FREE,Your cell number won an iPhone 15 Pro! Claim by paying R350 courier fee. Send proof to 072 549 6343. Limited time offer!!!,spam
63900,Sangoma love spells - 100% guaranteed,"Powerful traditional healer in Johannesburg. Bring back lost lover in 24 hours! Money spells, luck spells. Call Mama Zodwa 084 446 7632.",spam
65924,Nedbank ALERT: Suspicious activity detected,Your African Bank account shows unusual transactions. Verify immediately: http://African Bank-secure.net. Account will be locked in 6 hours!,spam
40611,Government grant - R5000 per month available,"Are you unemployed? Government released new grants of R5,000/month. Apply now! Send ID and R150 application fee to 083 327 9556. Approval within 24 hours!!!",spam
12587,Hot singles in Johannesburg want to meet you tonight!,21 single ladies in Cape Town are online NOW and want to meet you! Browse profiles FREE! Click: http://dating-tonight.co.za,spam
57543,Hot singles in Durban want to meet you tonight!,15 single ladies in Pretoria are online NOW and want to meet you! Browse profiles FREE! Click: http://dating-tonight.co.za,spam
32538,Government grant - R5000 per month available,"Are you unemployed? Government released new grants of R5,000/month. Apply now! Send ID and R150 application fee to 073 359 3208. Approval within 24 hours!!!",spam
81730,Eskom Load Shedding Schedule Update,Loadshedding Update: Stage 2 will be implemented from 9:00 to 15:00 today. Check your schedule.,ham
47438,WARNING: Computer infected with 38 viruses!,ALERT! Your device has 21 viruses! Battery damaged 28%! Click here immediately to download fix: http://antivirus-sa.com. Device will stop working in 6 hours!,spam
11317,Congratulations! iPhone 15 Pro for FREE,Your cell number won an iPhone 15 Pro! Claim by paying R350 courier fee. Send proof to 081 354 1293. Limited time offer!!!,spam
95539,Checkers: Flash sale today,FLASH SALE! 30% off storewide for 24 hours only! Shop online or in-store.,ham
30620,PayPal account suspended - Verify immediately,Your PayPal account has been limited due to unusual activity. Verify within 24 hours: http://paypal-verify-sa.com. Enter card details to confirm.,spam
80666,Woolworths: Flash sale today,FLASH SALE! 70% off storewide for 24 hours only! Shop online or in-store.,ham
93201,Checkers: Order Confirmation,Thank you for your order! Order number: PNP914695. Total: R4228. Expected delivery: 3-5 business days to Durban.,ham
81949,Mr Price: Flash sale today,FLASH SALE! 40% off storewide for 24 hours only! Shop online or in-store.,ham
3189,"Cash loan approved! R50,000 in your account today!","GOOD NEWS! Your loan of R100,000 has been PRE-APPROVED! Money in account within 1 hour! Blacklisted? No problem! Send ID to 081 554 8409.",spam
95022,Mr Price: Delivery update,Your order #PNP572393 is out for delivery. Estimated arrival: 18 minutes. Total: R4850.,ham
31059,FINAL NOTICE - SARS Tax Refund Awaiting,"You have an unclaimed tax refund of R100,000 from SARS. Click this link to claim: http://sars-refund-portal.co.za. Enter your ID and banking details.",spam
92153,Telkom: Your bundle expires soon,"Hi, your 2GB data bundle expires on 27/05/2024. Dial *136# to renew or buy more bundles.",ham
97599,MTN: Welcome bonus,Welcome to Cell C! You've received 1GB free data as a welcome gift. Valid for 7 days.,ham
89779,Eskom Load Shedding Schedule Update,Loadshedding Update: Stage 5 will be implemented from 19:00 to 8:00 today. Check your schedule.,ham
50060,Miracle weight loss - Lose 20kg in 2 weeks!,Doctor approved! Lose 20kg in just 14 days! Order now for only R599. SMS SLIM to 071 649 3858.,spam
58518,CLICK HERE - See who viewed your Facebook profile,Want to know who's checking your profile? Click here to see who viewed your Facebook profile: http://fb-profile-viewer.com. 100% free!,spam
44297,Get rich with Bitcoin investment!!!,"Turn R1,000 into R250,000 in one week with our Bitcoin system! Join traders in Port Elizabeth. WhatsApp 081 325 8280. Guaranteed returns!!!",spam
57385,"Cash loan approved! R50,000 in your account today!","GOOD NEWS! Your loan of R250,000 has been PRE-APPROVED! Money in account within 1 hour! Blacklisted? No problem! Send ID to 081 353 4962.",spam
92423,Eskom Load Shedding Schedule Update,Loadshedding Update: Stage 1 will be implemented from 12:00 to 19:00 today. Check your schedule.,ham
2144,PayPal account suspended - Verify immediately,Your PayPal account has been limited due to unusual activity. Verify within 24 hours: http://paypal-verify-sa.com. Enter card details to confirm.,spam
1049,CLICK HERE - See who viewed your Facebook profile,Want to know who's checking your profile? Click here to see who viewed your Facebook profile: http://fb-profile-viewer.com. 100% free!,spam
82708,Checkers: Order Confirmation,Thank you for your order! Order number: TA899195. Total: R172. Expected delivery: 3-5 business days to Durban.,ham
27084,Get rich with Bitcoin investment!!!,"Turn R1,000 into R100,000 in one week with our Bitcoin system! Join traders in Johannesburg. WhatsApp 084 309 6651. Guaranteed returns!!!",spam
29569,Capitec ALERT: Suspicious activity detected,Your FNB account shows unusual transactions. Verify immediately: http://FNB-secure.net. Account will be locked in 6 hours!,spam
6052,"Make R500,000 per day working from home!!!","Amazing opportunity to earn R250,000 daily from home in Durban! No experience needed! Send R299 registration fee. WhatsApp 074 743 6483 NOW!!!",spam
25787,CLICK HERE - See who viewed your Facebook profile,Want to know who's checking your profile? Click here to see who viewed your Facebook profile: http://fb-profile-viewer.com. 100% free!,spam
23291,"Make R10,000 per day working from home!!!","Amazing opportunity to earn R100,000 daily from home in Durban! No experience needed! Send R299 registration fee. WhatsApp 081 644 2609 NOW!!!",spam
71104,Pick n Pay: Delivery update,Your order #PNP953237 is out for delivery. Estimated arrival: 20 minutes. Total: R2984.,ham
18646,WARNING: Computer infected with 41 viruses!,ALERT! Your device has 41 viruses! Battery damaged 28%! Click here immediately to download fix: http://antivirus-sa.com. Device will stop working in 6 hours!,spam
72791,City of Johannesburg: Municipal account,Your municipal account for May 2024 is available. Amount due: R1512. Payment due: 6/06/2024.,ham
99936,Woolworths - Your order has been dispatched,"Hi David, Great news! Your order #TA227140 has been dispatched and will arrive in 2-3 business days.",ham
14718,"Cash loan approved! R50,000 in your account today!","GOOD NEWS! Your loan of R250,000 has been PRE-APPROVED! Money in account within 1 hour! Blacklisted? No problem! Send ID to 084 801 5178.",spam
4110,"You've won R100,000 in the Lotto!","CONGRATULATIONS!!! You have been selected as a winner in the South African National Lottery. To claim your R250,000 prize, send your ID and bank details to 084 984 5764.",spam
59234,"WORK FOR GOOGLE - R250,000 per week from home","Google is hiring in South Africa! Work from home! Earn R50,000/week doing simple tasks. Send R199 registration to 072 253 5681. Start immediately!",spam
72340,Uber: Trip receipt,Thanks for riding! Trip from Sandton to Sandton: R4779. Driver: Peter (4.9 stars). Paid via card.,ham
17077,Hot singles in Port Elizabeth want to meet you tonight!,31 single ladies in Cape Town are online NOW and want to meet you! Browse profiles FREE! Click: http://dating-tonight.co.za,spam
22983,"You've won R10,000 in the Lotto!","CONGRATULATIONS!!! You have been selected as a winner in the South African National Lottery. To claim your R100,000 prize, send your ID and bank details to 081 179 8582.",spam
52258,CLICK HERE - See who viewed your Facebook profile,Want to know who's checking your profile? Click here to see who viewed your Facebook profile: http://fb-profile-viewer.com. 100% free!,spam
80989,African Bank: Payment received,Thank you for your payment of R4247. Your account has been credited. Next billing date: 8/06/2024.,ham
49951,WARNING: Computer infected with 14 viruses!,ALERT! Your device has 27 viruses! Battery damaged 28%! Click here immediately to download fix: http://antivirus-sa.com. Device will stop working in 6 hours!,spam
97979,Your Standard Bank statement is ready,"Dear Customer, Your monthly statement for account ending in 6120 is now available on Online Banking. Please log in to view your transactions.",ham
75,FINAL NOTICE - SARS Tax Refund Awaiting,"You have an unclaimed tax refund of R10,000 from SARS. Click this link to claim: http://sars-refund-portal.co.za. Enter your ID and banking details.",spam
22814,"FOREX TRADING - Make R100,000 daily guaranteed!!!","Learn to trade Forex and make R100,000 every day! Our traders in Pretoria will teach you. Only R1,500 for the course. WhatsApp 074 636 8547.",spam
32945,"Make R50,000 per day working from home!!!","Amazing opportunity to earn R10,000 daily from home in Port Elizabeth! No experience needed! Send R299 registration fee. WhatsApp 072 374 3310 NOW!!!",spam
20178,Male enhancement pills - 100% natural,Increase your size by 5cm in 30 days! Thousands of satisfied SA men! Discreet delivery to Cape Town. Order now R499. SMS MAN to 082 751 7767.,spam
67823,"You've won R100,000 in the Lotto!","CONGRATULATIONS!!! You have been selected as a winner in the South African National Lottery. To claim your R250,000 prize, send your ID and bank details to 082 693 9751.",spam
66017,Congratulations! iPhone 15 Pro for FREE,Your cell number won an iPhone 15 Pro! Claim by paying R350 courier fee. Send proof to 071 154 8092. Limited time offer!!!,spam
42191,Get rich with Bitcoin investment!!!,"Turn R1,000 into R250,000 in one week with our Bitcoin system! Join traders in Sandton. WhatsApp 083 604 5644. Guaranteed returns!!!",spam
74391,Uber: Trip receipt,Thanks for riding! Trip from Durban to Cape Town: R4207. Driver: Mandla (4.9 stars). Paid via card.,ham
42185,PayPal account suspended - Verify immediately,Your PayPal account has been limited due to unusual activity. Verify within 24 hours: http://paypal-verify-sa.com. Enter card details to confirm.,spam
99447,Your Absa statement is ready,"Dear Customer, Your monthly statement for account ending in 7893 is now available on Online Banking. Please log in to view your transactions.",ham
24006,"You have inherited R100,000 from Nigeria","Dear Friend, Your relative has left you R50,000. To process this inheritance, we need your banking details and R2,000 legal fee.",spam
21403,"FOREX TRADING - Make R250,000 daily guaranteed!!!","Learn to trade Forex and make R250,000 every day! Our traders in Johannesburg will teach you. Only R1,500 for the course. WhatsApp 074 174 9770.",spam
92865,Nedbank: Payment received,Thank you for your payment of R2224. Your account has been credited. Next billing date: 26/06/2024.,ham
97895,Mr Price: Flash sale today,FLASH SALE! 30% off storewide for 24 hours only! Shop online or in-store.,ham
41875,Hot singles in Sandton want to meet you tonight!,15 single ladies in Cape Town are online NOW and want to meet you! Browse profiles FREE! Click: http://dating-tonight.co.za,spam
63120,"Make R100,000 per day working from home!!!","Amazing opportunity to earn R100,000 daily from home in Soweto! No experience needed! Send R299 registration fee. WhatsApp 074 289 7458 NOW!!!",spam
16677,Get rich with Bitcoin investment!!!,"Turn R1,000 into R10,000 in one week with our Bitcoin system! Join traders in Soweto. WhatsApp 082 791 9061. Guaranteed returns!!!",spam
14412,WIN a brand new BMW X5 - Enter FREE!!!,You've been selected to win a BMW X5 worth R1.2 million! Click this link and enter your details. Winner announced next week!!!,spam
74918,City of Pretoria: Municipal account,Your municipal account for May 2024 is available. Amount due: R4608. Payment due: 2/06/2024.,ham
81400,Woolworths: Flash sale today,FLASH SALE! 50% off storewide for 24 hours only! Shop online or in-store.,ham
57879,Male enhancement pills - 100% natural,Increase your size by 5cm in 30 days! Thousands of satisfied SA men! Discreet delivery to Soweto. Order now R499. SMS MAN to 072 404 5959.,spam
79186,Game: Order Confirmation,Thank you for your order! Order number: WW927300. Total: R2859. Expected delivery: 3-5 business days to Soweto.,ham
54565,Male enhancement pills - 100% natural,Increase your size by 5cm in 30 days! Thousands of satisfied SA men! Discreet delivery to Johannesburg. Order now R499. SMS MAN to 073 260 4609.,spam
57310,WIN a brand new BMW X5 - Enter FREE!!!,You've been selected to win a BMW X5 worth R1.2 million! Click this link and enter your details. Winner announced next week!!!,spam
12725,WARNING: Computer infected with 22 viruses!,ALERT! Your device has 31 viruses! Battery damaged 28%! Click here immediately to download fix: http://antivirus-sa.com. Device will stop working in 6 hours!,spam
67710,Get rich with Bitcoin investment!!!,"Turn R1,000 into R50,000 in one week with our Bitcoin system! Join traders in Port Elizabeth. WhatsApp 071 334 8227. Guaranteed returns!!!",spam
5224,"FOREX TRADING - Make R500,000 daily guaranteed!!!","Learn to trade Forex and make R10,000 every day! Our traders in Cape Town will teach you. Only R1,500 for the course. WhatsApp 071 385 1489.",spam
43686,African Bank ALERT: Suspicious activity detected,Your Nedbank account shows unusual transactions. Verify immediately: http://Nedbank-secure.net. Account will be locked in 6 hours!,spam
76772,Uber: Trip receipt,Thanks for riding! Trip from Sandton to Johannesburg: R3928. Driver: Nomsa (4.9 stars). Paid via card.,ham
31646,WIN a brand new BMW X5 - Enter FREE!!!,You've been selected to win a BMW X5 worth R1.2 million! Click this link and enter your details. Winner announced next week!!!,spam
62098,"WORK FOR GOOGLE - R250,000 per week from home","Google is hiring in South Africa! Work from home! Earn R250,000/week doing simple tasks. Send R199 registration to 073 630 3159. Start immediately!",spam
27491,CLICK HERE - See who viewed your Facebook profile,Want to know who's checking your profile? Click here to see who viewed your Facebook profile: http://fb-profile-viewer.com. 100% free!,spam
98238,Mr Price: Flash sale today,FLASH SALE! 20% off storewide for 24 hours only! Shop online or in-store.,ham
73028,MTN: Welcome bonus,Welcome to MTN! You've received 10GB free data as a welcome gift. Valid for 7 days.,ham
44601,"Make R50,000 per day working from home!!!","Amazing opportunity to earn R250,000 daily from home in Pretoria! No experience needed! Send R299 registration fee. WhatsApp 083 481 6774 NOW!!!",spam
94582,Absa: Balance inquiry result,Your Standard Bank account balance: R46147. Available balance: R46147. Last transaction: Debit R820.,ham
89596,African Bank: Balance inquiry result,Your Absa account balance: R22120. Available balance: R22120. Last transaction: Debit R134.,ham
5375,URGENT: Verify your Standard Bank account NOW,Your African Bank account has been suspended. Click here immediately to verify: http://African Bank-verify.com. Failure to verify within 24 hours will result in closure.,spam
89753,Eskom Load Shedding Schedule Update,Loadshedding Update: Stage 3 will be implemented from 20:00 to 18:00 today. Check your schedule.,ham
62747,Congratulations! iPhone 15 Pro for FREE,Your cell number won an iPhone 15 Pro! Claim by paying R350 courier fee. Send proof to 083 680 4018. Limited time offer!!!,spam
30507,"You have inherited R500,000 from Nigeria","Dear Friend, Your relative has left you R50,000. To process this inheritance, we need your banking details and R2,000 legal fee.",spam
27961,Hot singles in Soweto want to meet you tonight!,31 single ladies in Johannesburg are online NOW and want to meet you! Browse profiles FREE! Click: http://dating-tonight.co.za,spam
2503,"You have inherited R500,000 from Nigeria","Dear Friend, Your relative has left you R50,000. To process this inheritance, we need your banking details and R2,000 legal fee.",spam
14864,Government grant - R5000 per month available,"Are you unemployed? Government released new grants of R5,000/month. Apply now! Send ID and R150 application fee to 074 106 1289. Approval within 24 hours!!!",spam
22343,FINAL NOTICE - SARS Tax Refund Awaiting,"You have an unclaimed tax refund of R500,000 from SARS. Click this link to claim: http://sars-refund-portal.co.za. Enter your ID and banking details.",spam
30049,Get rich with Bitcoin investment!!!,"Turn R1,000 into R50,000 in one week with our Bitcoin system! Join traders in Port Elizabeth. WhatsApp 072 934 5749. Guaranteed returns!!!",spam
82234,MTN: Welcome bonus,Welcome to Rain! You've received 1GB free data as a welcome gift. Valid for 7 days.,ham
70279,MTN: Welcome bonus,Welcome to MTN! You've received 10GB free data as a welcome gift. Valid for 7 days.,ham
22414,Male enhancement pills - 100% natural,Increase your size by 5cm in 30 days! Thousands of satisfied SA men! Discreet delivery to Sandton. Order now R499. SMS MAN to 071 442 5045.,spam
73086,Mr Price: Delivery update,Your order #TA248228 is out for delivery. Estimated arrival: 20 minutes. Total: R3712.,ham
57682,Male enhancement pills - 100% natural,Increase your size by 5cm in 30 days! Thousands of satisfied SA men! Discreet delivery to Port Elizabeth. Order now R499. SMS MAN to 071 464 7003.,spam
1480,"FOREX TRADING - Make R500,000 daily guaranteed!!!","Learn to trade Forex and make R500,000 every day! Our traders in Durban will teach you. Only R1,500 for the course. WhatsApp 082 797 4424.",spam
37942,Miracle weight loss - Lose 20kg in 2 weeks!,Doctor approved! Lose 20kg in just 14 days! Order now for only R599. SMS SLIM to 081 795 9495.,spam
36934,"You have inherited R500,000 from Nigeria","Dear Friend, Your relative has left you R10,000. To process this inheritance, we need your banking details and R2,000 legal fee.",spam
17135,"Make R10,000 per day working from home!!!","Amazing opportunity to earn R100,000 daily from home in Durban! No experience needed! Send R299 registration fee. WhatsApp 074 355 2918 NOW!!!",spam
94711,Makro: Order Confirmation,Thank you for your order! Order number: MK386558. Total: R4955. Expected delivery: 3-5 business days to Pretoria.,ham
90642,Telkom: Welcome bonus,Welcome to Rain! You've received 1GB free data as a welcome gift. Valid for 7 days.,ham
16243,Male enhancement pills - 100% natural,Increase your size by 5cm in 30 days! Thousands of satisfied SA men! Discreet delivery to Rosebank. Order now R499. SMS MAN to 072 522 4377.,spam
57887,Male enhancement pills - 100% natural,Increase your size by 5cm in 30 days! Thousands of satisfied SA men! Discreet delivery to Rosebank. Order now R499. SMS MAN to 071 222 3664.,spam
85169,Makro: Delivery update,Your order #MK873015 is out for delivery. Estimated arrival: 11 minutes. Total: R2986.,ham
7573,Miracle weight loss - Lose 20kg in 2 weeks!,Doctor approved! Lose 20kg in just 14 days! Order now for only R599. SMS SLIM to 071 137 2489.,spam
12096,Standard Bank ALERT: Suspicious activity detected,Your FNB account shows unusual transactions. Verify immediately: http://FNB-secure.net. Account will be locked in 6 hours!,spam
82563,Shoprite: Flash sale today,FLASH SALE! 30% off storewide for 24 hours only! Shop online or in-store.,ham
21042,"Make R50,000 per day working from home!!!","Amazing opportunity to earn R10,000 daily from home in Port Elizabeth! No experience needed! Send R299 registration fee. WhatsApp 072 590 1821 NOW!!!",spam
81046,Woolworths - Your order has been dispatched,"Hi Zanele, Great news! Your order #TA534213 has been dispatched and will arrive in 2-3 business days.",ham
